1001	101.7
1002	83.37
1003	92.55
1004	89.8
1005	88.61
1006	87.17
1007	72.76
1008	97.02
1009	93.93
1010	73.4
1011	86.73
1012	89.88
1013	73.43
1014	85.0
1015	94.45
1016	71.57
1017	75.97
1018	98.01
1019	87.31
1020	96.75
1021	83.12
1022	79.94
1023	86.7
1024	85.47
1025	77.15
1026	97.6
1027	72.73
1028	76.32
1029	91.66
1030	89.07
1031	85.34
1032	94.1
1033	78.74
1034	74.65
1035	82.98
1036	102.4
1037	81.56
1038	99.98
1039	87.58
1040	88.47
1041	92.1
1042	77.55
1043	96.66
1044	91.14
1045	85.56
1046	107.6
1047	75.88
1048	83.62
1049	85.66
1050	82.0
1051	75.93
1052	88.07
1053	75.22
1054	94.02
1055	95.45
1056	103.2
1057	76.53
1058	80.97
1059	75.29
1060	89.35
1061	86.44
1062	83.57
1063	92.58
1064	76.59
1065	71.15
1066	77.62
1067	82.85
1068	68.94
1069	93.52
1070	82.21
1071	102.1
1072	84.2
1073	110.1
1074	85.01
1075	76.07
1076	85.34
1077	99.41
1078	96.9
1079	98.83
1080	77.64
1081	74.43
1082	89.65
1083	70.72
1084	88.76
1085	89.5
1086	80.81
1087	79.97
1088	90.15
1089	93.33
1090	73.59
1091	82.44
1092	93.78
1093	80.83
1094	110.8
1095	87.23
1096	88.51
1097	88.18
1098	74.36
1099	88.09
1100	73.51
1101	75.49
1102	94.16
1103	90.36
1104	87.71
1105	73.46
1106	84.55
1107	99.15
1108	93.88
1109	86.64
1110	86.01
1111	77.99
1112	68.05
1113	94.89
1114	100.6
1115	64.28
1116	64.13
1117	72.63
1118	76.66
1119	92.78
1120	81.07
1121	89.61
1122	97.45
1123	93.96
1124	72.49
1125	86.88
1126	92.32
1127	90.4
1128	88.08
1129	100.1
1130	88.07
1131	71.63
1132	80.9
1133	69.62
1134	94.2
1135	80.78
1136	90.08
1137	83.27
1138	98.48
1139	93.84
1140	77.26
1141	80.23
1142	82.99
1143	88.2
1144	90.45
1145	76.34
1146	86.31
1147	78.48
1148	86.15
1149	101.5
1150	88.18
1151	94.52
1152	78.16
1153	77.67
1154	77.85
1155	99.37
1156	94.85
1157	83.35
1158	93.61
1159	95.75
1160	75.98
1161	86.74
1162	92.93
1163	94.09
1164	87.03
1165	84.64
1166	84.5
1167	87.37
1168	87.29
1169	76.18
1170	84.17
1171	80.06
1172	85.27
1173	90.4
1174	88.88
1175	89.05
1176	63.12
1177	89.25
1178	83.27
1179	89.41
1180	84.8
1181	79.05
1182	90.9
1183	83.75
1184	72.77
1185	92.23
1186	78.57
1187	77.11
1188	79.89
1189	87.28
1190	94.5
1191	74.21
1192	99.97
1193	89.26
1194	88.63
1195	114.6
1196	79.17
1197	82.12
1198	84.2
1199	107.6
1200	72.41
1201	89.11
1202	95.57
1203	79.29
1204	94.05
1205	81.06
1206	110.5
1207	86.12
1208	87.25
1209	91.56
1210	98.37
1211	107.4
1212	88.82
1213	76.58
1214	75.05
1215	82.4
1216	85.84
1217	110.4
1218	73.85
1219	85.47
1220	83.36
1221	86.37
1222	66.24
1223	102.2
1224	101.9
1225	87.71
1226	88.03
1227	74.34
1228	86.45
1229	92.16
1230	91.26
1231	73.99
1232	85.95
1233	86.97
1234	79.59
1235	95.41
1236	83.62
1237	77.72
1238	104.6
1239	86.29
1240	76.97
1241	90.58
1242	88.45
1243	106.7
1244	78.93
1245	103.4
1246	84.82
1247	92.86
1248	88.6
1249	76.2
1250	91.25
1251	91.19
1252	89.33
1253	90.76
1254	97.74
1255	97.06
1256	87.63
1257	98.79
1258	80.52
1259	105.1
1260	69.59
1261	80.58
1262	86.48
1263	74.19
1264	71.49
1265	73.23
1266	100.9
1267	91.42
1268	81.03
1269	74.45
1270	69.05
1271	81.46
1272	69.57
1273	106.2
1274	84.83
1275	95.16
1276	88.01
1277	85.66
1278	102.4
1279	69.72
1280	89.72
1281	81.7
1282	100.9
1283	83.09
1284	85.06
1285	79.0
1286	75.57
1287	95.7
1288	96.35
1289	83.7
1290	85.5
1291	68.93
1292	95.82
1293	90.76
1294	93.44
1295	97.5
1296	87.33
1297	75.27
1298	90.62
1299	102.8
1300	92.45
1301	78.99
1302	72.96
1303	71.94
1304	101.1
1305	67.02
1306	83.81
1307	76.41
1308	98.34
1309	102.2
1310	69.79
1311	73.67
1312	78.72
1313	81.46
1314	107.6
1315	72.9
1316	78.98
1317	88.19
1318	74.39
1319	70.08
1320	70.82
1321	74.21
1322	92.92
1323	64.65
1324	109.0
1325	91.62
1326	93.9
1327	84.51
1328	91.02
1329	79.73
1330	84.77
1331	95.28
1332	95.21
1333	88.71
1334	103.1
1335	94.15
1336	79.11
1337	80.48
1338	75.75
1339	73.98
1340	99.69
1341	83.92
1342	93.1
1343	83.74
1344	85.54
1345	84.25
1346	91.36
1347	89.69
1348	97.57
1349	87.77
1350	81.06
1351	124.7
1352	89.36
1353	87.14
1354	89.58
1355	77.65
1356	94.25
1357	115.3
1358	94.35
1359	68.99
1360	79.17
1361	85.3
1362	77.7
1363	109.0
1364	88.68
1365	76.37
1366	105.7
1367	78.65
1368	104.3
1369	73.96
1370	81.84
1371	87.24
1372	77.47
1373	89.88
1374	84.62
1375	79.01
1376	68.69
1377	71.11
1378	88.35
1379	90.1
1380	89.25
1381	76.75
1382	87.09
1383	103.6
1384	86.52
1385	76.84
1386	94.09
1387	75.45
1388	97.82
1389	98.36
1390	83.74
1391	94.36
1392	71.84
1393	78.02
1394	73.86
1395	94.27
1396	70.73
1397	88.05
1398	92.84
1399	80.92
1400	95.64
1401	92.96
1402	104.1
1403	77.37
1404	97.44
1405	69.35
1406	87.21
1407	93.95
1408	85.53
1409	93.81
1410	90.58
1411	101.3
1412	71.76
1413	87.14
1414	89.97
1415	82.39
1416	100.9
1417	70.68
1418	76.04
1419	88.98
1420	98.5
1421	98.16
1422	70.69
1423	79.68
1424	94.82
1425	86.14
1426	85.14
1427	83.94
1428	72.86
1429	86.4
1430	107.2
1431	78.63
1432	87.95
1433	73.79
1434	82.64
1435	69.33
1436	87.1
1437	97.07
1438	81.51
1439	84.79
1440	99.87
1441	113.7
1442	93.19
1443	83.53
1444	85.65
1445	82.3
1446	93.52
1447	93.91
1448	85.38
1449	89.54
1450	81.99
1451	81.89
1452	88.37
1453	86.58
1454	99.78
1455	87.26
1456	79.82
1457	97.09
1458	76.9
1459	98.33
1460	90.37
1461	82.69
1462	92.11
1463	77.19
1464	78.67
1465	89.47
1466	91.89
1467	81.5
1468	81.73
1469	79.28
1470	87.48
1471	82.04
1472	80.85
1473	77.95
1474	97.25
1475	77.49
1476	82.98
1477	81.63
1478	86.65
1479	85.01
1480	82.96
1481	103.1
1482	94.51
1483	90.23
1484	93.49
1485	86.25
1486	77.87
1487	78.24
1488	85.5
1489	74.92
1490	85.82
1491	91.36
1492	91.29
1493	80.7
1494	85.88
1495	80.8
1496	88.93
1497	83.76
1498	90.78
1499	74.67
1500	96.79
1501	78.02
1502	93.78
1503	68.82
1504	82.76
1505	88.35
1506	79.77
1507	78.36
1508	106.3
1509	91.11
1510	85.99
1511	90.39
1512	85.2
1513	92.44
1514	83.46
1515	86.62
1516	93.21
1517	77.14
1518	95.04
1519	70.21
1520	67.28
1521	80.77
1522	73.8
1523	85.84
1524	91.01
1525	80.07
1526	94.78
1527	70.02
1528	75.66
1529	97.36
1530	90.75
1531	95.23
1532	82.17
1533	84.57
1534	73.08
1535	89.61
1536	79.3
1537	89.26
1538	73.33
1539	99.76
1540	106.7
1541	90.71
1542	87.34
1543	91.97
1544	95.89
1545	86.79
1546	83.05
1547	71.7
1548	93.92
1549	80.75
1550	91.04
1551	72.35
1552	83.55
1553	78.44
1554	85.07
1555	85.08
1556	63.81
1557	74.39
1558	84.99
1559	97.38
1560	90.57
1561	84.43
1562	72.42
1563	98.72
1564	79.49
1565	79.45
1566	89.68
1567	84.63
1568	82.13
1569	79.68
1570	94.59
1571	92.18
1572	71.96
1573	83.66
1574	82.13
1575	92.08
1576	86.17
1577	81.37
1578	82.7
1579	75.33
1580	74.64
1581	71.98
1582	90.01
1583	88.57
1584	93.0
1585	101.8
1586	64.43
1587	74.07
1588	89.54
1589	91.52
1590	78.56
1591	106.3
1592	89.62
1593	85.69
1594	80.18
1595	78.55
1596	85.78
1597	106.5
1598	95.52
1599	106.9
1600	79.65
1601	84.72
1602	67.83
1603	95.16
1604	84.92
1605	105.2
1606	95.16
1607	77.27
1608	107.9
1609	102.1
1610	71.27
1611	64.73
1612	94.61
1613	87.39
1614	104.8
1615	87.89
1616	96.35
1617	87.95
1618	87.29
1619	76.57
1620	90.13
1621	68.49
1622	101.5
1623	104.6
1624	92.42
1625	90.39
1626	89.12
1627	93.11
1628	85.08
1629	93.18
1630	74.23
1631	98.85
1632	99.22
1633	82.73
