p.pred[178]	4525001	4550000
p.pred[179]	4550001	4575000
p.pred[180]	4575001	4600000
p.pred[181]	4600001	4625000
p.pred[182]	4625001	4650000
p.pred[183]	4650001	4675000
p.pred[184]	4675001	4700000
p.pred[185]	4700001	4725000
p.pred[186]	4725001	4750000
p.pred[187]	4750001	4775000
p.pred[188]	4775001	4800000
p.pred[189]	4800001	4825000
p.pred[190]	4825001	4850000
res[1]	4850001	4875000
res[2]	4875001	4900000
res[3]	4900001	4925000
res[4]	4925001	4950000
res[5]	4950001	4975000
res[6]	4975001	5000000
res[7]	5000001	5025000
res[8]	5025001	5050000
res[9]	5050001	5075000
res[10]	5075001	5100000
res[11]	5100001	5125000
res[12]	5125001	5150000
res[13]	5150001	5175000
res[14]	5175001	5200000
res[15]	5200001	5225000
res[16]	5225001	5250000
res[17]	5250001	5275000
res[18]	5275001	5300000
res[19]	5300001	5325000
res[20]	5325001	5350000
res[21]	5350001	5375000
res[22]	5375001	5400000
res[23]	5400001	5425000
res[24]	5425001	5450000
res[25]	5450001	5475000
res[26]	5475001	5500000
res[27]	5500001	5525000
res[28]	5525001	5550000
res[29]	5550001	5575000
res[30]	5575001	5600000
res[31]	5600001	5625000
res[32]	5625001	5650000
res[33]	5650001	5675000
res[34]	5675001	5700000
res[35]	5700001	5725000
res[36]	5725001	5750000
res[37]	5750001	5775000
res[38]	5775001	5800000
res[39]	5800001	5825000
res[40]	5825001	5850000
res[41]	5850001	5875000
res[42]	5875001	5900000
res[43]	5900001	5925000
res[44]	5925001	5950000
res[45]	5950001	5975000
res[46]	5975001	6000000
res[47]	6000001	6025000
res[48]	6025001	6050000
res[49]	6050001	6075000
res[50]	6075001	6100000
res[51]	6100001	6125000
res[52]	6125001	6150000
res[53]	6150001	6175000
res[54]	6175001	6200000
res[55]	6200001	6225000
res[56]	6225001	6250000
res[57]	6250001	6275000
res[58]	6275001	6300000
res[59]	6300001	6325000
res[60]	6325001	6350000
res[61]	6350001	6375000
res[62]	6375001	6400000
res[63]	6400001	6425000
res[64]	6425001	6450000
res[65]	6450001	6475000
res[66]	6475001	6500000
res[67]	6500001	6525000
res[68]	6525001	6550000
res[69]	6550001	6575000
res[70]	6575001	6600000
res[71]	6600001	6625000
res[72]	6625001	6650000
res[73]	6650001	6675000
res[74]	6675001	6700000
res[75]	6700001	6725000
res[76]	6725001	6750000
res[77]	6750001	6775000
res[78]	6775001	6800000
res[79]	6800001	6825000
res[80]	6825001	6850000
res[81]	6850001	6875000
res[82]	6875001	6900000
res[83]	6900001	6925000
res[84]	6925001	6950000
res[85]	6950001	6975000
res[86]	6975001	7000000
res[87]	7000001	7025000
res[88]	7025001	7050000
res[89]	7050001	7075000
res[90]	7075001	7100000
res[91]	7100001	7125000
res[92]	7125001	7150000
res[93]	7150001	7175000
res[94]	7175001	7200000
res[95]	7200001	7225000
res[96]	7225001	7250000
res[97]	7250001	7275000
res[98]	7275001	7300000
res[99]	7300001	7325000
res[100]	7325001	7350000
res[101]	7350001	7375000
res[102]	7375001	7400000
res[103]	7400001	7425000
res[104]	7425001	7450000
res[105]	7450001	7475000
res[106]	7475001	7500000
res[107]	7500001	7525000
res[108]	7525001	7550000
res[109]	7550001	7575000
res[110]	7575001	7600000
res[111]	7600001	7625000
res[112]	7625001	7650000
res[113]	7650001	7675000
res[114]	7675001	7700000
res[115]	7700001	7725000
res[116]	7725001	7750000
res[117]	7750001	7775000
res[118]	7775001	7800000
res[119]	7800001	7825000
res[120]	7825001	7850000
res[121]	7850001	7875000
res[122]	7875001	7900000
res[123]	7900001	7925000
res[124]	7925001	7950000
res[125]	7950001	7975000
res[126]	7975001	8000000
res[127]	8000001	8025000
res[128]	8025001	8050000
res[129]	8050001	8075000
res[130]	8075001	8100000
res[131]	8100001	8125000
res[132]	8125001	8150000
res[133]	8150001	8175000
res[134]	8175001	8200000
res[135]	8200001	8225000
res[136]	8225001	8250000
res[137]	8250001	8275000
res[138]	8275001	8300000
res[139]	8300001	8325000
res[140]	8325001	8350000
res[141]	8350001	8375000
res[142]	8375001	8400000
res[143]	8400001	8425000
res[144]	8425001	8450000
res[145]	8450001	8475000
res[146]	8475001	8500000
